user_id,age,income
3622,38,289008
3623,39,153265
3624,55,203180
3625,34,364686
3626,53,194980
3627,34,375599
3628,54,206288
3629,24,261857
3630,44,235026
3631,49,182415
3632,39,183567
3633,26,193660
3634,53,261845
3635,39,321233
3636,21,256652
3637,25,247329
3638,47,346830
3639,36,253307
3640,26,206570
3641,33,170180
3642,55,351635
3643,39,223648
3644,32,203714
3645,36,196796
3646,30,347135
3647,45,204162
3648,40,329237
3649,51,231567
3650,24,153329
3651,43,223400
3652,22,247376
3653,42,240786
3654,57,238801
3655,28,224244
3656,27,187199
3657,34,250859
3658,23,293275
3659,36,132992
3660,39,353924
3661,38,80000
3662,36,256019
3663,28,287286
3664,53,201731
3665,32,80000
3666,31,242262
3667,25,263575
3668,47,158102
3669,32,183589
3670,37,327016
3671,26,259414
3672,53,129305
3673,25,285986
3674,48,175558
3675,34,188019
3676,25,265812
3677,53,258359
3678,39,217791
3679,42,209663
3680,25,229936
3681,22,187552
3682,50,337120
3683,59,124464
3684,24,230729
3685,53,133247
3686,33,324880
3687,40,230615
3688,27,165466
3689,35,304803
3690,43,80000
3691,34,272470
3692,43,342103
3693,39,264363
3694,49,209479
3695,40,150625
3696,49,336601
3697,44,324193
3698,38,198371
3699,30,200508
3700,28,344941
3701,46,292529
3702,49,107073
3703,30,234343
3704,37,231395
3705,22,269810
3706,26,250483
3707,25,208983
3708,48,264268
3709,25,214177
3710,38,523134
3711,46,259818
3712,40,248824
3713,47,397424
3714,32,140852
3715,27,241202
3716,23,174031
3717,30,300800
3718,54,210452
3719,45,296407
3720,55,290644
3721,36,312429
3722,22,291961
3723,44,232076
3724,30,138187
3725,58,330726
3726,42,362722
3727,46,174970
3728,59,308870
3729,47,156370
3730,49,266274
3731,58,282753
3732,40,215902
3733,47,257605
3734,40,317856
3735,39,241246
3736,40,195988
3737,55,152097
3738,22,218738
3739,50,156022
3740,54,219809
3741,42,212780
3742,23,314328
3743,26,255878
3744,35,453780
3745,47,88912
3746,30,275069
3747,29,213875
3748,53,173516
3749,52,247618
3750,26,241630
3751,56,336225
3752,22,257300
3753,49,194575
3754,24,276736
3755,21,231627
3756,39,159961
3757,46,230116
3758,45,268475
3759,30,255782
3760,35,276425
3761,42,207881
3762,41,275408
3763,42,259609
3764,56,260258
3765,54,252588
3766,50,424087
3767,45,338810
3768,48,273631
3769,21,185983
3770,24,226613
3771,27,379263
3772,29,204965
3773,56,236741
3774,39,232287
3775,21,279430
3776,30,215068
3777,56,264148
3778,29,216854
3779,52,355160
3780,52,195097
3781,26,328211
3782,58,203189
3783,37,181700
3784,30,193936
3785,47,113085
3786,55,285087
3787,41,156881
3788,45,221366
3789,48,310929
3790,35,308348
3791,24,135467
3792,49,274843
3793,29,341239
3794,47,199052
3795,46,291085
3796,39,158537
3797,48,280852
3798,37,260501
3799,40,302891
3800,59,297931
3801,43,141721
3802,52,260924
3803,53,366233
3804,25,80000
3805,54,327354
3806,31,378136
3807,23,131229
3808,53,196344
3809,31,291419
3810,36,179109
3811,38,359166
3812,50,334711
3813,30,139202
3814,38,190555
3815,58,311586
3816,39,308452
3817,56,427475
3818,33,179609
3819,23,366737
3820,30,176886
3821,58,290025
3822,21,321387
3823,47,80000
3824,28,322896
3825,37,360765
3826,29,337670
3827,26,414267
3828,45,327214
3829,59,207023
3830,48,349120
3831,53,202482
3832,57,256593
3833,29,316542
3834,38,285846
3835,41,358090
3836,22,449093
3837,58,159010
3838,56,223733
3839,57,275310
3840,35,212944
3841,48,243943
3842,38,312065
3843,54,301432
3844,42,269786
3845,31,261818
3846,33,232090
3847,24,362361
3848,42,383071
3849,27,331505
3850,44,158049
3851,24,229023
3852,48,265973
3853,35,174744
3854,21,256326
3855,23,251777
3856,34,336731
3857,58,210136
3858,21,343064
3859,58,173410
3860,58,184572
3861,41,219651
3862,49,253829
3863,25,80000
3864,30,286743
3865,48,386747
3866,41,302101
3867,27,233146
3868,23,163232
3869,40,104958
3870,39,118558
3871,55,239532
3872,24,418552
3873,25,80000
3874,21,306017
3875,24,195782
3876,32,223160
3877,47,174984
3878,43,140604
3879,45,260050
3880,41,271024
3881,44,303467
3882,45,115180
3883,52,319917
3884,52,321344
3885,25,283959
3886,56,216323
3887,59,274674
3888,36,237164
3889,53,327481
3890,41,220676
3891,29,258641
3892,26,110934
3893,55,274423
3894,59,190035
3895,42,290997
3896,25,313073
3897,43,201202
3898,37,252495
3899,32,263959
3900,43,279445
3901,36,313188
3902,23,302720
3903,50,219608
3904,42,377865
3905,29,310158
3906,49,362411
3907,57,277736
3908,43,282464
3909,33,240624
3910,52,214498
3911,43,328027
3912,37,271167
3913,41,239474
3914,22,168190
3915,57,374409
3916,26,259010
3917,38,151862
3918,50,256513
3919,42,233926
3920,53,230644
3921,50,296100
3922,37,234036
3923,52,225560
3924,34,358992
3925,30,110834
3926,56,245889
3927,54,324308
3928,29,300154
3929,48,331603
3930,31,411725
3931,34,385916
3932,59,157557
3933,39,121143
3934,35,276148
3935,48,141670
3936,44,95882
3937,28,275299
3938,29,295363
3939,53,386891
3940,53,311474
3941,39,403564
3942,23,278444
3943,30,159098
3944,21,315774
3945,49,356745
3946,54,281286
3947,33,366044
3948,21,240139
3949,54,293671
3950,49,236053
3951,33,440323
3952,49,317300
3953,59,160663
3954,44,398207
3955,46,191345
3956,37,251095
3957,27,287464
3958,33,293999
3959,25,288697
3960,46,159356
3961,23,288962
3962,27,338051
3963,59,335749
3964,21,145854
3965,37,197547
3966,45,166438
3967,23,277185
3968,35,125868
3969,49,160180
3970,52,196789
3971,46,106256
3972,36,247776
3973,45,81480
3974,48,288827
3975,29,218238
3976,21,200081
3977,49,213140
3978,42,245169
3979,36,297429
3980,27,355367
3981,34,331112
3982,49,428535
3983,39,304023
3984,39,261225
3985,22,213437
3986,35,216096
3987,23,293123
3988,31,170044
3989,50,268318
3990,38,248490
3991,22,191752
3992,52,165904
3993,28,451977
3994,42,138274
3995,26,244579
3996,32,347806
3997,56,292324
3998,35,212117
3999,48,154628
4000,38,260382
4001,22,80000
4002,33,263589
4003,35,252786
4004,40,335609
4005,49,158532
4006,49,224122
4007,23,284952
4008,39,266445
4009,23,142588
4010,34,198199
4011,24,361992
4012,31,270746
4013,51,116870
4014,52,320658
4015,47,122058
4016,50,225438
4017,22,295062
4018,29,347096
4019,48,80000
4020,51,306927
4021,54,318937
4022,35,205438
4023,45,257272
4024,56,80000
4025,28,80000
4026,29,338682
4027,57,206888
4028,59,222303
4029,52,268774
4030,37,220725
4031,55,213304
4032,57,281559
4033,39,130357
4034,49,342793
4035,27,231579
4036,48,169547
4037,29,158783
4038,48,253412
4039,26,225491
4040,49,126092
4041,37,201853
4042,36,185264
4043,43,350948
4044,51,260436
4045,23,375547
4046,41,193202
4047,46,226709
4048,56,280924
4049,57,298330
4050,42,307679
4051,32,178975
4052,33,181225
4053,31,221566
4054,36,368472
4055,28,169945
4056,22,207845
4057,50,308388
4058,50,304108
4059,32,294433
4060,30,256467
4061,31,164789
4062,35,194737
4063,36,340119
4064,37,311890
4065,46,143201
4066,22,319556
4067,32,354702
4068,46,254306
4069,43,284102
4070,38,330918
4071,52,194342
4072,58,436367
4073,23,347846
4074,58,291922
4075,23,247239
4076,50,289582
4077,21,125177
4078,50,416567
4079,52,340311
4080,48,367121
4081,41,252460
4082,33,221176
4083,47,196055
4084,56,315085
4085,27,208996
4086,42,235011
4087,30,293711
4088,59,197253
4089,35,333515
4090,35,248580
4091,24,129350
4092,52,196399
4093,43,354654
4094,26,175039
4095,44,321526
4096,40,259733
4097,57,236263
4098,40,451007
4099,32,147262
4100,53,190789
4101,48,248125
4102,28,443259
4103,21,248311
4104,57,271940
4105,42,223133
4106,26,278690
4107,41,228094
4108,52,305625
4109,55,311934
4110,35,231271
4111,25,159961
4112,26,257485
4113,45,362169
4114,49,183867
4115,27,276713
4116,33,153540
4117,58,166815
4118,38,354029
4119,22,305322
4120,28,277917
4121,31,80000
4122,53,205768
4123,58,298545
4124,47,134074
4125,40,221689
4126,32,311332
4127,51,129108
4128,47,115657
4129,52,130493
4130,30,276758
4131,23,205440
4132,47,320243
4133,55,259681
4134,51,400442
4135,35,151001
4136,36,276541
4137,33,186382
4138,55,298017
4139,31,259594
4140,41,170550
4141,31,237427
4142,50,255847
4143,55,202055
4144,42,308173
4145,58,167512
4146,51,417280
4147,34,326295
4148,44,277899
4149,52,477625
4150,56,225256
4151,52,298910
4152,35,267814
4153,55,313797
4154,23,369689
4155,36,293915
4156,25,333343
4157,41,205968
4158,30,233507
4159,39,381063
4160,45,297748
4161,24,269865
4162,49,189740
4163,39,327327
4164,22,187482
4165,30,163906
4166,45,259194
4167,40,80000
4168,39,298886
4169,43,280155
4170,44,221775
4171,31,229030
4172,54,240454
4173,48,186869
4174,25,264765
4175,25,230048
4176,41,258996
4177,32,237541
4178,24,221797
4179,40,272279
4180,58,312487
4181,45,208018
4182,34,281637
4183,31,291554
4184,52,147290
4185,31,328123
4186,38,414516
4187,47,242952
4188,38,236304
4189,43,232959
4190,31,299648
4191,41,290862
4192,25,122747
4193,43,180710
4194,45,290585
4195,30,238398
4196,42,156710
4197,39,370020
4198,21,186022
4199,27,252862
4200,24,236278
4201,21,163704
4202,35,264796
4203,32,281368
4204,42,212585
4205,42,223104
4206,37,298038
4207,49,91988
4208,34,182399
4209,40,267074
4210,53,207860
4211,35,206717
4212,32,322135
4213,40,199334
4214,50,408334
4215,58,109638
4216,23,80000
4217,48,320314
4218,46,171283
4219,50,172634
4220,33,328778
4221,33,210218
4222,22,322828
4223,57,201167
4224,58,279002
4225,22,209086
4226,56,176415
4227,46,388448
4228,31,339316
4229,28,191868
4230,42,235728
4231,40,368098
4232,28,170942
4233,49,175271
4234,46,287604
4235,50,431639
4236,37,254306
4237,40,333984
4238,36,168604
4239,27,278884
4240,36,221230
4241,47,399330
4242,43,377895
4243,44,432353
4244,29,194360
4245,55,252839
4246,40,280013
4247,57,197482
4248,37,260484
4249,51,322718
4250,28,205970
4251,35,193731
4252,51,188427
4253,50,142503
4254,40,318319
4255,59,193546
4256,32,185111
4257,37,292325
4258,50,249150
4259,49,207957
4260,39,314850
4261,31,204764
4262,54,80000
4263,27,356659
4264,54,183744
4265,40,192483
4266,58,192837
4267,44,254768
4268,30,228060
4269,52,329045
4270,35,381609
4271,57,195664
4272,40,174959
4273,23,208247
4274,57,285124
4275,28,240691
4276,43,209967
4277,31,146239
4278,28,80000
4279,49,169622
4280,50,351153
4281,30,284879
4282,59,234677
4283,48,308382
4284,56,146969
4285,33,254540
4286,52,107091
4287,56,277681
4288,57,270761
4289,46,272664
4290,42,343409
4291,24,312079
4292,51,153286
4293,38,344617
4294,58,233243
4295,44,92388
4296,43,241299
4297,42,301770
4298,22,168891
4299,51,356628
4300,31,176134
4301,48,211512
4302,52,196820
4303,25,113281
4304,58,170549
4305,30,193051
4306,44,239591
4307,55,80000
4308,43,307324
4309,37,306533
4310,21,344516
4311,51,130667
4312,51,226573
4313,54,325314
4314,29,332199
4315,42,368314
4316,33,258217
4317,45,245522
4318,38,125364
4319,32,335190
4320,37,213174
4321,35,252715
4322,35,247373
4323,35,80000
4324,59,185083
4325,33,286310
4326,37,246113
4327,52,286945
4328,29,312707
4329,40,184140
4330,46,208787
4331,47,238705
4332,41,311879
4333,38,231272
4334,33,107512
4335,36,234145
4336,29,308661
4337,32,358561
4338,58,272446
4339,39,131120
4340,27,217490
4341,55,288004
4342,38,319297
4343,36,290565
4344,59,229871
4345,24,318681
4346,45,198754
4347,52,264771
4348,33,309982
4349,37,296130
4350,57,297927
4351,26,295913
4352,39,166104
4353,33,251404
4354,46,177260
4355,34,226842
4356,51,156492
4357,24,277597
4358,59,92787
4359,28,299382
4360,45,251227
4361,33,402172
4362,52,233631
4363,58,233608
4364,58,304602
4365,48,238280
4366,50,271986
4367,23,329552
4368,48,228598
4369,23,345620
4370,54,115669
4371,36,378278
4372,42,106946
4373,52,358174
4374,58,100683
4375,28,408446
4376,28,262870
4377,26,174409
4378,34,399209
4379,52,162890
4380,55,231811
4381,30,458376
4382,23,281643
4383,32,87918
4384,51,228136
4385,49,221059
4386,25,265081
4387,45,246444
4388,51,293668
4389,41,127755
4390,40,206167
4391,59,274947
4392,42,189028
4393,24,337675
4394,33,190629
4395,40,261466
4396,33,241603
4397,37,168825
4398,56,254839
4399,53,145045
4400,21,214511
4401,35,252421
4402,33,135812
4403,37,299880
4404,44,270829
4405,28,292560
4406,47,250197
4407,43,157945
4408,28,249994
4409,28,299847
4410,46,154775
4411,33,161133
4412,59,230313
4413,57,220293
4414,48,248706
4415,45,226664
4416,36,262799
4417,22,347745
4418,38,293071
4419,37,254492
4420,50,161463
4421,59,192241
4422,33,317338
4423,52,212521
4424,49,172579
4425,50,417842
4426,38,371956
4427,33,240043
4428,41,163386
4429,50,307868
4430,41,210794
4431,37,321082
4432,39,210875
4433,35,381631
4434,29,208500
4435,30,439178
4436,51,265604
4437,43,360744
4438,50,206791
4439,53,145091
4440,29,80000
4441,21,352128
4442,55,255441
4443,31,150193
4444,54,355456
4445,36,342479
4446,29,360590
4447,52,142817
4448,35,349712
4449,32,280723
4450,53,364209
4451,34,293418
4452,28,263841
4453,28,350798
4454,47,318151
4455,32,336541
4456,21,210956
4457,31,236207
4458,59,111294
4459,51,205190
4460,37,313231
4461,53,295135
4462,52,171637
4463,49,352587
4464,41,487846
4465,41,177782
4466,43,233529
4467,26,200272
4468,42,242409
4469,58,271912
4470,57,194213
4471,28,227846
4472,55,256979
4473,31,287728
4474,44,367319
4475,41,248841
4476,22,205053
4477,39,305707
4478,59,282013
4479,48,234573
4480,37,288801
4481,26,219348
4482,39,207569
4483,58,98054
4484,48,223766
4485,22,108998
4486,58,198847
4487,57,296358
4488,24,129586
4489,42,234812
4490,46,255237
4491,56,230912
4492,33,211493
4493,52,276031
4494,37,287127
4495,56,250122
4496,39,215939
4497,55,319178
4498,48,145140
4499,21,304990
4500,38,283575
4501,53,265922
4502,32,249208
4503,28,98802
4504,44,360988
4505,36,317093
4506,24,173088
4507,58,310704
4508,47,265107
4509,29,203359
4510,36,345343
4511,32,215532
4512,51,358490
4513,44,292742
4514,34,326524
4515,45,296326
4516,54,292618
4517,23,267218
4518,44,191854
4519,29,255002
4520,46,323311
4521,40,307540
4522,30,290100
4523,39,82339
4524,23,232942
4525,44,224536
4526,25,161739
4527,23,322300
4528,47,87975
4529,36,316930
4530,35,356339
4531,55,233212
4532,32,244052
4533,46,327404
4534,54,188907
4535,43,302862
4536,51,176574
4537,40,152604
4538,32,273679
4539,43,247865
4540,24,112319
4541,43,363224
4542,21,216822
4543,45,290854
4544,22,378414
4545,50,269808
4546,23,351863
4547,41,180955
4548,45,363678
4549,40,183930
4550,42,204308
4551,41,133626
4552,53,271473
4553,58,300474
4554,35,311344
4555,35,135473
4556,45,279998
4557,41,282958
4558,44,299181
4559,25,188181
4560,26,80000
4561,43,306518
4562,24,238333
4563,47,272419
4564,38,242431
4565,41,268760
4566,48,308969
4567,55,101438
4568,42,341281
4569,43,235428
4570,23,380165
4571,30,213243
4572,45,195472
4573,28,238132
4574,31,289998
4575,25,228051
4576,57,295801
4577,58,219029
4578,49,252791
4579,25,428924
4580,29,278581
4581,22,284999
4582,21,132194
4583,50,358343
4584,31,335317
4585,48,192844
4586,32,333738
4587,59,276384
4588,46,253713
4589,33,353276
4590,28,209016
4591,48,192211
4592,50,266605
4593,29,292258
4594,59,327305
4595,51,237923
4596,41,182018
4597,54,452285
4598,51,163072
4599,45,254409
4600,32,312376
4601,21,342089
4602,42,204627
4603,57,100006
4604,21,202778
4605,21,318905
4606,41,300999
4607,35,303609
4608,37,306933
4609,42,357206
4610,58,187928
4611,55,154168
4612,36,279638
4613,28,166118
4614,37,149126
4615,37,347916
4616,46,270028
4617,33,252279
4618,37,253941
4619,58,241508
4620,37,347379
4621,34,128830
4622,26,125518
4623,55,175089
4624,34,273132
4625,28,394427
4626,35,319526
4627,47,297395
4628,33,243610
4629,51,143397
4630,55,291199
4631,26,412077
4632,25,230795
4633,42,205146
4634,43,231180
4635,45,297980
4636,54,258938
4637,46,322801
4638,25,247323
4639,46,230719
4640,40,268320
4641,26,206827
4642,26,389261
4643,38,315849
4644,24,162024
4645,37,190339
4646,34,295226
4647,34,264665
4648,33,274200
4649,27,234629
4650,35,286413
4651,39,236511
4652,55,295070
4653,37,311842
4654,55,378539
4655,39,208824
4656,40,249110
4657,56,152481
4658,55,396100
4659,52,91960
4660,44,384629
4661,37,257477
4662,27,283474
4663,21,236746
4664,55,252488
4665,52,297046
4666,56,119068
4667,33,197829
4668,26,182395
4669,34,285792
4670,57,250349
4671,35,299447
4672,24,263182
4673,36,334687
4674,48,190778
4675,36,254652
4676,24,338749
4677,46,322746
4678,48,131628
4679,52,168311
4680,22,243456
4681,51,231213
4682,23,244765
4683,28,313695
4684,44,273150
4685,35,277815
4686,51,303649
4687,29,335933
4688,59,80000
4689,22,219069
4690,28,179362
4691,27,288025
4692,59,213031
4693,36,256068
4694,55,318171
4695,50,201761
4696,30,279025
4697,58,374306
4698,38,316529
4699,25,123137
4700,49,226660
4701,59,278465
4702,54,294222
4703,43,229812
4704,25,198816
4705,50,255421
4706,26,163049
4707,24,337978
4708,49,399494
4709,43,281575
4710,26,231404
4711,52,325272
4712,38,311754
4713,35,227956
4714,52,246172
4715,29,201237
4716,57,263174
4717,30,273912
4718,40,187589
4719,26,164025
4720,23,143918
4721,31,283322
4722,37,249081
4723,52,243314
4724,24,287162
4725,24,177923
4726,37,164379
4727,39,269286
4728,25,111705
4729,52,229281
4730,42,447315
4731,26,142117
4732,55,215620
4733,42,80168
4734,21,231301
4735,40,407322
4736,42,287353
4737,31,200897
4738,33,424512
4739,23,110611
4740,29,286315
4741,32,255193
4742,43,230238
4743,34,314567
4744,53,155441
4745,38,275009
4746,29,264852
4747,43,180318
4748,30,405999
4749,39,235453
4750,25,238907
4751,43,167785
4752,50,236932
4753,45,436780
4754,48,229783
4755,54,291496
4756,45,326043
4757,30,235487
4758,34,217232
4759,50,287781
4760,45,230699
4761,34,223452
4762,55,325191
4763,54,244446
4764,30,347059
4765,55,242645
4766,31,144624
4767,31,80000
4768,41,102948
4769,41,116723
4770,42,271323
4771,27,172293
4772,37,92069
4773,22,239527
4774,32,163453
4775,38,287047
4776,31,285061
4777,36,293526
4778,38,80000
4779,55,253632
4780,46,240287
4781,36,152268
4782,26,80000
4783,32,241305
4784,33,335129
4785,24,80000
4786,59,183398
4787,22,260522
4788,46,339993
4789,47,225010
4790,47,404480
4791,35,106375
4792,28,88644
4793,27,331417
4794,32,80000
4795,33,286922
4796,37,226437
4797,37,177919
4798,56,215866
4799,41,146874
4800,28,224533
4801,25,251393
4802,46,216702
4803,36,203205
4804,56,270330
4805,48,382765
4806,49,228703
4807,32,315599
4808,57,172705
4809,50,143273
4810,43,286265
4811,36,231317
4812,34,340359
4813,30,356033
4814,27,317126
4815,57,315388
4816,49,80000
4817,23,285561
4818,35,319030
4819,56,148257
4820,39,250701
4821,33,166581
4822,41,332200
4823,57,173520
4824,47,186571
4825,49,212875
4826,40,429952
4827,45,330373
4828,26,379008
4829,56,104950
4830,22,148456
4831,42,357086
4832,52,109187
4833,36,196265
4834,38,414427
4835,25,172922
4836,56,104320
4837,50,253797
4838,39,107620
4839,43,348980
4840,54,178411
4841,33,162380
4842,49,252350
4843,56,217644
4844,42,270187
4845,56,291720
4846,29,232616
4847,59,157084
4848,39,308440
4849,58,194527
4850,26,180472
4851,35,261412
4852,40,95707
4853,29,281270
4854,52,265660
4855,24,339745
4856,38,209968
4857,25,355986
4858,40,292371
4859,43,247856
4860,31,395335
4861,57,257617
4862,42,208530
4863,24,259907
4864,49,206882
4865,54,279891
4866,33,355654
4867,29,249359
4868,51,257211
4869,27,313826
4870,24,344979
4871,39,213789
4872,50,263786
4873,51,314180
4874,55,276396
4875,41,101032
4876,51,328618
4877,39,291830
4878,51,297515
4879,52,154627
4880,22,262191
4881,30,317467
4882,22,179553
4883,22,200356
4884,44,318838
4885,37,196631
4886,52,233319
4887,36,167230
4888,36,395595
4889,59,291649
4890,51,229568
4891,44,214609
4892,21,151730
4893,31,241191
4894,41,303204
4895,24,185214
4896,27,258443
4897,46,220609
4898,32,360409
4899,51,199064
4900,37,312172
4901,53,361521
4902,31,219829
4903,48,202913
4904,52,323816
4905,21,107502
4906,48,284447
4907,27,123974
4908,22,347792
4909,44,229832
4910,24,242737
4911,39,192060
4912,46,123383
4913,31,351268
4914,31,236315
4915,23,506701
4916,32,185185
4917,23,198264
4918,47,178220
4919,22,235907
4920,36,376017
4921,22,330810
4922,50,129635
4923,40,346329
4924,58,304623
4925,48,288511
4926,45,195260
4927,52,201207
4928,30,260965
4929,53,205746
4930,33,355010
4931,57,202323
4932,36,94258
4933,42,145883
4934,40,150962
4935,47,228932
4936,36,267285
4937,54,254304
4938,52,286872
4939,46,229817
4940,45,232647
4941,22,390148
4942,32,346428
4943,29,282664
4944,32,323333
4945,46,95902
4946,29,184196
4947,30,215423
4948,52,185138
4949,54,126341
4950,40,283643
4951,59,360859
4952,22,248975
4953,21,301854
4954,56,246597
4955,44,214668
4956,47,323535
4957,22,135744
4958,51,100927
4959,34,134616
4960,22,318287
4961,49,256976
4962,35,280123
4963,32,384153
4964,57,156932
4965,48,346333
4966,40,218294
4967,59,206131
4968,44,256497
4969,41,269018
4970,30,233156
4971,34,298825
4972,57,256819
4973,38,234053
4974,44,216697
4975,34,269067
4976,54,141467
4977,32,164042
4978,42,220603
4979,26,293590
4980,56,421428
4981,56,237253
4982,42,108061
4983,34,186780
4984,36,302711
4985,56,172377
4986,45,145540
4987,52,302293
4988,53,287190
4989,56,132196
4990,40,178400
4991,38,349573
4992,58,318227
4993,23,154210
4994,43,90888
4995,52,271481
4996,36,226314
4997,25,264539
4998,24,300772
4999,41,173498
5000,34,215428
